dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
hqrtm_q65,B4_structural_context_socioeconomic,4,0.6750824276874947,0.06719055271442281,0.5627228681880172,0.07963777504398355,0.7102982259801883,0.055517256472086475,0.5405144386215321,0.07153802022933721,0.6797138814660864,0.048570713993889555,0.6569110620897258,0.022732122294394863,0.40379731411798375,0.08467746406908272,0.6687180696204148,0.024268741678814335,0.42366990149096884,0.07198816678339133,0.4232523312467737,0.09917271838640161,0.6569110620897258,0.022732122294394863,0.40379731411798375,0.08467746406908272,0.6687180696204148,0.024268741678814335,0.7897727272727273,0.6842582352321747,0.8041429598131689,0.652191656841523,0.7368625207085964,0.7199148029818956,0.5482141283472697,0.7391864465934979,0.5318666147370424,0.5808723717498606,0.06985792429083171,0.13604410688490498,0.064956513219671
hqrtm_q70,B1_structural,2,0.6393270549572345,0.05159789211718932,0.4712605737637089,0.0351443778274415,0.6717162260145955,0.04592996206078257,0.43883493875161506,0.02603768286298633,0.5847305626650917,0.022237443133561244,0.5546418020772629,0.09852297043601463,0.3347191708560533,0.005977412970608254,0.5898925934908081,0.0818173346802075,0.33213697887241,0.0012152066240446538,0.3769347506465872,0.028886556779846848,0.5546418020772629,0.09852297043601463,0.3347191708560533,0.005977412970608254,0.5898925934908081,0.0818173346802075,0.6260653409090909,0.46057174573406956,0.6590763725976473,0.42846051793245227,0.5691581133092474,0.5608803691870784,0.3513305942203145,0.5992741996385503,0.34125603959066264,0.4051354121875983,0.06518497172201254,0.10924115151375507,0.059802172959096955
hqrtm_q70,B1_structural,3,0.6142752396524905,0.019936608107386546,0.45303204929725577,0.03697101288754163,0.6509394190218823,0.013868520921878182,0.42343330475870117,0.0285502503724054,0.5746374960136569,0.036267096835309494,0.5710848323209249,0.05279638638090745,0.33399327734438566,0.028299775235633564,0.6059880635306285,0.04147100350330346,0.3284550361574855,0.02133354889650331,0.3699016670068682,0.0339044189923955,0.5710848323209249,0.05279638638090745,0.33399327734438566,0.028299775235633564,0.6059880635306285,0.04147100350330346,0.638967803030303,0.4759248900552666,0.6700852486729362,0.4411261698802554,0.5831464934295252,0.5598154064607739,0.34413297962654354,0.5973533051150488,0.3347591471466823,0.3924792791147592,0.0791523965695291,0.13179191042872307,0.07273194355788737
hqrtm_q70,B1_structural,4,0.6289031816755771,0.0379712107557442,0.46398030101011584,0.025217672397666584,0.6622007653069248,0.032383519041073464,0.4328538649143159,0.01927445398085664,0.5751598231225196,0.017354755094855373,0.5719394007192583,0.05070755693749536,0.33908124934318173,0.024979473139853527,0.6035010553506956,0.03785109686086314,0.3357698082373943,0.024974058611973878,0.37903978912283864,0.04778149547966739,0.5719394007192583,0.05070755693749536,0.33908124934318173,0.024979473139853527,0.6035010553506956,0.03785109686086314,0.638967803030303,0.4759248900552666,0.6700852486729362,0.4411261698802554,0.5831464934295252,0.5598154064607739,0.34413297962654354,0.5973533051150488,0.3347591471466823,0.3924792791147592,0.0791523965695291,0.13179191042872307,0.07273194355788737
hqrtm_q70,B2_structural_socioeconomic,2,0.5424291580366325,0.09795450739121726,0.43958309772150644,0.05091798401908965,0.6090294261844388,0.08207417684371829,0.5073661732761218,0.000429146625380427,0.5777397749430557,0.05290431931898744,0.5054111259955549,0.05854836370508479,0.37001297317355386,0.010808442628323398,0.5688551108154465,0.06826207905024972,0.45602941148906856,0.06149210493337298,0.46217311919067017,0.003981009203590686,0.5054111259955549,0.05854836370508479,0.37001297317355386,0.010808442628323398,0.5688551108154465,0.06826207905024972,0.6548295454545454,0.4856371679693996,0.6916902956727615,0.46764125452680483,0.5776094476380165,0.6357827476038339,0.459194368819128,0.6728179813992126,0.4458296696041387,0.5464015123811754,0.019046797850711505,0.02644279915027159,0.018872314273548962
hqrtm_q70,B2_structural_socioeconomic,3,0.6203281850329369,0.0778559790787424,0.4746088530879087,0.06905128843804628,0.6684528633784272,0.058981782855300695,0.48213088877982263,0.05184895543539988,0.586033710000981,0.030971996581306355,0.5893464809668233,0.01939839620373695,0.39018554423508406,0.05239583447000747,0.635959341772858,0.014417075173107747,0.4272998966248864,0.08993546911743187,0.44579321811232897,0.07421313108650439,0.5893464809668233,0.01939839620373695,0.39018554423508406,0.05239583447000747,0.635959341772858,0.014417075173107747,0.7154356060606061,0.5237495361074676,0.7345337392786966,0.4981487756791664,0.5821632447715676,0.6957756478523252,0.49519635186094035,0.7142901623114031,0.4756095490566182,0.5523638647322032,0.019659958208280925,0.028553184246527197,0.02024357696729351
hqrtm_q70,B2_structural_socioeconomic,4,0.6645336500078762,0.08168304977178098,0.5037093014292986,0.0753935960631387,0.6991431813556024,0.061113478039656846,0.4880477586686708,0.0672273430236477,0.5970377584625405,0.027652030527106346,0.6401045051436554,0.06201104957761633,0.39294317030978376,0.035632225181624747,0.6617790674539586,0.05425091423974952,0.400858032362972,0.050249586374254224,0.4148710270645633,0.03546280412889636,0.6401045051436554,0.06201104957761633,0.39294317030978376,0.035632225181624747,0.6617790674539586,0.05425091423974952,0.8319128787878788,0.6510790495319823,0.8204092652577433,0.6753673484110276,0.6357408465896501,0.7816826411075612,0.5125588356639216,0.7657003962255731,0.5280837851765657,0.5032170056198109,0.050230237680317535,0.13852021386806068,0.054708869032170204
hqrtm_q70,B3_structural_context,2,0.5914617112401097,0.054636434124422366,0.4483183269031805,0.05415957386883583,0.6335417209149018,0.04306244718365459,0.42433843623150397,0.03898946117068367,0.5939586953944835,0.05057981406824886,0.6019663443385714,0.04521053193454827,0.3644046288239695,0.018839317809187583,0.6310150952009566,0.029378129945033093,0.35801379988009147,0.02132893522716294,0.40206038956449386,0.03138293329926684,0.6019663443385714,0.04521053193454827,0.3644046288239695,0.018839317809187583,0.6310150952009566,0.029378129945033093,0.6588541666666666,0.4986193587701816,0.6864235719603708,0.4600658507229233,0.597811857198621,0.6041888533901314,0.39222868309996584,0.6378437616955874,0.3757214512437973,0.45045906707485256,0.05466531327653523,0.10639067567021576,0.04857981026478342
hqrtm_q70,B3_structural_context,3,0.5463004241943643,0.007661057887573074,0.40831628738026743,0.007862009119550154,0.5993738147465009,0.00583080492682654,0.4022200749126617,0.013394035674094553,0.5742113509820156,0.009492800310934621,0.6174041209871762,0.04081634136965193,0.3594321110170379,0.014268708687967667,0.6417855369832226,0.02538559950802146,0.3559289475839738,0.009661693206989912,0.3892305839798107,0.029677739428449017,0.6174041209871762,0.04081634136965193,0.3594321110170379,0.014268708687967667,0.6417855369832226,0.02538559950802146,0.6821732954545454,0.5193591894190376,0.7079476742811962,0.477366221086975,0.6279324341837312,0.6173233936812211,0.40493149193005445,0.6491364097804346,0.385795394867926,0.4690184711417603,0.06484990177332428,0.11442769748898313,0.05881126450076157
hqrtm_q70,B3_structural_context,4,0.4539484650255927,0.13594982107336273,0.35613263352665503,0.07554574778970503,0.4930780935307463,0.16220217209016233,0.3822518072015797,0.026137110606616665,0.546464190126536,0.03406155453024507,0.6259725363611381,0.11480455882314548,0.34911400617196364,0.03193534307763512,0.6333643275057241,0.07049913010915902,0.34800082212844896,0.02583208814710705,0.3845391026423656,0.059321633953723675,0.6259725363611381,0.11480455882314548,0.34911400617196364,0.03193534307763512,0.6333643275057241,0.07049913010915902,0.6588541666666666,0.4986193587701816,0.6864235719603708,0.4600658507229233,0.597811857198621,0.6041888533901314,0.39222868309996584,0.6378437616955874,0.3757214512437973,0.45045906707485256,0.05466531327653523,0.10639067567021576,0.04857981026478342
hqrtm_q70,B4_structural_context_socioeconomic,2,0.7054988348928362,0.09167632065525479,0.6087389803363041,0.10340489998728826,0.7416052746850048,0.0747427026548694,0.5818306235144495,0.08432472417564174,0.7113395549521806,0.10021836832980376,0.6735603505328547,0.11516454768447429,0.3968072799826528,0.0031712317593978146,0.6779063976550899,0.07453370590393449,0.41113111356736465,0.042397022807207696,0.421588310782816,0.03576337933193272,0.6735603505328547,0.11516454768447429,0.3968072799826528,0.0031712317593978146,0.6779063976550899,0.07453370590393449,0.7953361742424242,0.6721697434305196,0.8106026169998957,0.6415699090871403,0.7217898190200193,0.7319843805466809,0.5627694229810319,0.7492546497549802,0.5439172638337395,0.5949883603049493,0.06335179369574329,0.10940032044948766,0.061347967244915425
hqrtm_q70,B4_structural_context_socioeconomic,3,0.6194905840345525,0.04705088707210368,0.505283222595143,0.027546394048255405,0.6665528846092926,0.038706558970085445,0.4958949103591907,0.00955082593820775,0.6489923426570775,0.0018180003314862108,0.6976813768022841,0.06252393815566705,0.3984875554092542,0.06845468969034744,0.691483449804025,0.048276683542149236,0.4047358869796236,0.069758954277119,0.40983832870064196,0.06097327663496925,0.6976813768022841,0.06252393815566705,0.3984875554092542,0.06845468969034744,0.691483449804025,0.048276683542149236,0.6987452651515151,0.5585020786028219,0.7324283759315158,0.5306849418775521,0.6548915879871151,0.6819311324103656,0.524569836341268,0.7144850095443044,0.5021176229234605,0.6028767197900856,0.016814132741149512,0.03393224226155389,0.01794336638721139
hqrtm_q70,B4_structural_context_socioeconomic,4,0.7019049439293183,0.08145114530815717,0.567268622224553,0.07411909377118017,0.73441536098013,0.062017476082684944,0.5505877841256358,0.071424900282095,0.6604986420115101,0.02797626261533949,0.6884295864714038,0.13084204530129173,0.4153924094542857,0.070246066174526,0.6878244653887753,0.09753213172138382,0.4278524654928363,0.07546434123351117,0.44541088848290855,0.034803140958333596,0.6884295864714038,0.13084204530129173,0.4153924094542857,0.070246066174526,0.6878244653887753,0.09753213172138382,0.830374053030303,0.6648882227374799,0.8283306346349911,0.6676495370745517,0.6633834518834936,0.7809726659566916,0.5487268120075959,0.77878746640845,0.5496525893587874,0.5487246233232239,0.049401387073611414,0.11616141072988406,0.049543168226541145
traditional_lihc,B1_structural,2,0.5961493955931583,0.0026525733118428606,0.45261968178641426,0.01828364777544161,0.6322417713473567,0.0005279013759764555,0.42716152494397186,0.015304206231525525,0.5472463841476914,0.008307436106289636,0.547664987459769,0.08518489917594582,0.35596990896858927,0.033666202928870584,0.5814808808510589,0.0643035530320637,0.352882291764428,0.026517222177435604,0.4051124185954842,0.017156433828997966,0.547664987459769,0.08518489917594582,0.35596990896858927,0.033666202928870584,0.5814808808510589,0.0643035530320637,0.5788352272727273,0.44283503470784635,0.6158911552570334,0.41791906133115286,0.5395317367959975,0.5264465743698971,0.3522752758513985,0.5673468437183465,0.34323516850827346,0.4090874480757789,0.052388652902830235,0.09055975885644785,0.04854431153868688
traditional_lihc,B1_structural,3,0.5731901559105977,0.01800747851940397,0.4134338621192823,0.014500282220409085,0.6132632819329046,0.019227630349262347,0.3951539935934048,0.01220712488136959,0.5143780548235865,0.017836317949244482,0.5711931200438506,0.043865449898427646,0.36626234594095824,0.017536872440398723,0.6051344773102358,0.03293633864391877,0.36332337293264544,0.015929180779788967,0.4238117065609828,0.0022970875006302323,0.5711931200438506,0.043865449898427646,0.36626234594095824,0.017536872440398723,0.6051344773102358,0.03293633864391877,0.5788352272727273,0.44283503470784635,0.6158911552570334,0.41791906133115286,0.5395317367959975,0.5264465743698971,0.3522752758513985,0.5673468437183465,0.34323516850827346,0.4090874480757789,0.052388652902830235,0.09055975885644785,0.04854431153868688
traditional_lihc,B1_structural,4,0.5596096961087704,0.03243269414485104,0.4121393937100635,0.0456091840202591,0.60194451335057,0.024134808664957957,0.3945650165855406,0.03484842577335336,0.5193022659889273,0.03843203467681558,0.5252469610087047,0.07407852836944123,0.35482937387867447,0.04918446367534103,0.5680241675529707,0.06418068294599857,0.35402899614174976,0.03540190290884712,0.4211634282931178,0.05365521726959549,0.5252469610087047,0.07407852836944123,0.35482937387867447,0.04918446367534103,0.5680241675529707,0.06418068294599857,0.5788352272727273,0.44283503470784635,0.6158911552570334,0.41791906133115286,0.5395317367959975,0.5264465743698971,0.3522752758513985,0.5673468437183465,0.34323516850827346,0.4090874480757789,0.052388652902830235,0.09055975885644785,0.04854431153868688
traditional_lihc,B2_structural_socioeconomic,2,0.6312923165520286,0.09975597531327479,0.5229456094875455,0.09871297290257766,0.6655299088893765,0.07864527919173128,0.5278015091001171,0.06002049361407236,0.5842161755750606,0.06611942760059228,0.5542755191009785,0.024744665241896932,0.38833172045905373,0.007613196052369606,0.5909991351088191,0.01901818239443705,0.3962183138368868,0.030364919638265646,0.43913411194349744,0.011029129397508787,0.5542755191009785,0.024744665241896932,0.38833172045905373,0.007613196052369606,0.5909991351088191,0.01901818239443705,0.7497632575757576,0.5736968969761136,0.7456720203670015,0.5584982700459085,0.5956275491762572,0.7199148029818956,0.49313794216780416,0.7121070199850066,0.4890314350344917,0.5001989076217519,0.029848454593861984,0.08055895480830944,0.03356500038199495
traditional_lihc,B2_structural_socioeconomic,3,0.729099363012554,0.024794109079505088,0.5792312338286687,0.01887621981788799,0.7383279060256297,0.02175444426746156,0.5531053228851089,0.024579616024928554,0.6168129505142855,0.009875515943950443,0.6701416809973989,0.038230711684157245,0.40560276697131764,0.04396118850699553,0.6650119764374814,0.034372026778364276,0.43044922943113767,0.03829846408608874,0.42475623239214394,0.04576430980957014,0.6701416809973989,0.038230711684157245,0.40560276697131764,0.04396118850699553,0.6650119764374814,0.034372026778364276,0.8090672348484849,0.6471744485598735,0.7907764265576014,0.6721753947516964,0.6383344509803639,0.7600283990060348,0.5025752536838297,0.7334857958522384,0.5268301186944545,0.49579069659453756,0.04903883584245006,0.14459919487604378,0.057290630705363
traditional_lihc,B2_structural_socioeconomic,4,0.6822148101401424,0.06935415514281229,0.5307064869251957,0.055022241631509074,0.701286517623454,0.05049619422917249,0.5091968813253075,0.05825791146383308,0.5920800344112405,0.025337545479643054,0.6261000357579996,0.08561041613302146,0.4107929832732412,0.0660965639135989,0.641102890482677,0.057786549807792395,0.42864153071642364,0.06594271279245859,0.4493651788288744,0.06395043064119742,0.6261000357579996,0.08561041613302146,0.4107929832732412,0.0660965639135989,0.641102890482677,0.057786549807792395,0.7780539772727273,0.6060955276481723,0.7671991926599728,0.6055555726935011,0.6134123655625485,0.7490237841675541,0.5160153807031912,0.7309396537115439,0.52520037841581,0.5144778144846202,0.029030193105173185,0.09008014694498112,0.03625953894842893
traditional_lihc,B3_structural_context,2,0.5699185154088762,0.04587962347334482,0.439802936032763,0.03876530131631554,0.6095004752898847,0.036745844928488834,0.4192748330739225,0.025473737541156522,0.5499740721170716,0.03321526689297432,0.5370111731843575,0.0655094271211001,0.3505666887247004,0.029496611342015148,0.5795861620275629,0.04795907028328659,0.3481805978104849,0.022277360831554686,0.4109788229154867,0.009555519592288208,0.5370111731843575,0.0655094271211001,0.3505666887247004,0.029496611342015148,0.5795861620275629,0.04795907028328659,0.7156723484848485,0.5730512075649103,0.7293692249887374,0.5365306195063639,0.632768229680075,0.6226482073127441,0.4029379695764581,0.6393963695338363,0.3867608596218608,0.4343004393719698,0.09302414117210445,0.17011323798845224,0.08997285545490108
traditional_lihc,B3_structural_context,3,0.5659958235388264,0.023493169769746254,0.4230671131790312,0.00829069601304091,0.6075799840476929,0.02178004362937046,0.4054790646937681,0.010543004089802117,0.5388942931379375,0.007721593817391529,0.593395464963242,0.03978267054171305,0.3840793610139366,0.02431536162881856,0.6199815921434985,0.024519171796971658,0.39682809699842253,0.020265651923210566,0.42868985234211543,0.0047653809382253364,0.593395464963242,0.03978267054171305,0.3840793610139366,0.02431536162881856,0.6199815921434985,0.024519171796971658,0.6792140151515151,0.5344290059662873,0.6989784607455504,0.4968899176312095,0.6088132083389866,0.6041888533901314,0.4040407557656329,0.6274411942063668,0.38510872198103185,0.4495816752351249,0.07502516176138374,0.13038825020065437,0.07153726653918357
traditional_lihc,B3_structural_context,4,0.5338469734903296,0.03060978290848294,0.3980762971439858,0.028208984562859092,0.582170835955922,0.024746184164212596,0.38856856262323314,0.018764469677259213,0.5194127136000681,0.03514688655946165,0.57104867473951,0.058465092897282814,0.37255780830728324,0.027779388005763638,0.6021678007112694,0.04387559186000718,0.3816507407718045,0.038103972102687886,0.41234893681732837,0.026220831912939987,0.57104867473951,0.058465092897282814,0.37255780830728324,0.027779388005763638,0.6021678007112694,0.04387559186000718,0.7168560606060606,0.5748128893533327,0.7315804443297258,0.5379523967165201,0.6364289129578722,0.6283280085197018,0.41838685745543125,0.6449544083588032,0.4002650919161711,0.4524820068006763,0.08852805208635872,0.1564260318979015,0.08662603597092255
traditional_lihc,B4_structural_context_socioeconomic,2,0.7014052593621167,0.112662057442094,0.5597997633159166,0.149150543612907,0.7185441394460969,0.08875909576050052,0.5573315845411226,0.14474888006203893,0.5818725444963218,0.12621496329887233,0.574798037696042,0.030505544511340403,0.3905882130056487,0.008938501666976998,0.6051568863695089,0.017456093377549702,0.3981747796799835,0.03361820451668408,0.4226366443889846,0.018833195394727286,0.574798037696042,0.030505544511340403,0.3905882130056487,0.008938501666976998,0.6051568863695089,0.017456093377549702,0.8057528409090909,0.650896091253944,0.796592579816101,0.6546950152990993,0.6511427737734817,0.7586084487042953,0.5345444038619569,0.7440720981462428,0.541517377804565,0.533586470454003,0.047144392204795604,0.11635168739198709,0.05252048166985823
traditional_lihc,B4_structural_context_socioeconomic,3,0.7122533800688391,0.11891457260724674,0.5850093882594263,0.11453821804440889,0.7284896417287917,0.09341485315254495,0.5751330459559242,0.11872923696911425,0.6362392937450946,0.04545831049691091,0.662331557426833,0.07916018509571744,0.4056569195922311,0.017332688783525778,0.6618715062442972,0.04474172908731266,0.4415902852170326,0.02561049170220256,0.4419926393658411,0.05407099128229522,0.662331557426833,0.07916018509571744,0.4056569195922311,0.017332688783525778,0.6618715062442972,0.04474172908731266,0.8293087121212122,0.6904847080489405,0.8155205414880854,0.7113818737658372,0.6800583824776096,0.7763578274760383,0.5431284917289568,0.7548418070490115,0.5607939027560152,0.5380477268805306,0.052950884645173835,0.14735621631998364,0.0606787344390739
traditional_lihc,B4_structural_context_socioeconomic,4,0.6823357215878482,0.0579514416975452,0.5616182451741094,0.05649551306665473,0.7093832400631347,0.047782293980256706,0.5358240396107078,0.058316828765903224,0.6343774572632903,0.02744412420325601,0.6005844865130641,0.06118676196140688,0.4106691607445022,0.07164466780064076,0.6279723254799885,0.053390659893693806,0.44124512855415504,0.06808652052821954,0.45119416168444215,0.06518383549492057,0.6005844865130641,0.06118676196140688,0.4106691607445022,0.07164466780064076,0.6279723254799885,0.053390659893693806,0.8293087121212122,0.6904847080489405,0.8155205414880854,0.7113818737658372,0.6800583824776096,0.7763578274760383,0.5431284917289568,0.7548418070490115,0.5607939027560152,0.5380477268805306,0.052950884645173835,0.14735621631998364,0.0606787344390739
